id,text,user_id,user_name,created_at,likes,reply_to_id,reply_to_text
5076762578387600,到现在也没看到哪个被骚扰的素人出来说话是谁在传播不实消息啊,7911117236,Star_Accompany,Mon Sep 09 18:33:03 +0800 2024,16,,
5076763354858374,“有消息称”你们不是媒体吗，只会在网上听风就是雨，煽动言论，是借此网暴吗？,6595468705,海盐绿画布,Mon Sep 09 18:36:08 +0800 2024,26,,
5076763355121814,假正义，真霸凌。未经证实的“素人”凭空出现的“被迫停机”把网友玩的团团转啊始作俑者是你们二次传播的人,7623857429,狂想的Maybe,Mon Sep 09 18:36:08 +0800 2024,21,,
5076770532102425,公众人物应该谨慎发言，公众博主不用吗？“后续有消息称，很多人拨打这个电话，导致原手机号主被迫关机。” 请问哪里来的后续消息，有人证实吗？有任何人联系到原手机号主了吗？ 张杰粉丝从头到尾只是呼吁不要打扰任何人，而各位帮助“素人”的方式就是一次又一次传播他人个人隐私并且把人送上热搜吗？,6288870414,DJ八花的公主_鲸落,Mon Sep 09 19:04:39 +0800 2024,14,,
5076763296661604,3天时间没看到有粉丝打电话的任何实质性证据，没看到所谓“素人机主”的任何维权发声，我只看到了从媒体到各怀心事的正义人士对张杰进行的一场彻底的绞杀,7149564267,维他命售卖机,Mon Sep 09 18:35:53 +0800 2024,17,,
5076822515516557,自当天起，一直在积极联系机主，希望有机会能够直接致歉，并于今晚获得了初步进展，目前正在协商解决方案。 ,6070915433,星海嘉,Mon Sep 09 22:31:13 +0800 2024,17,,
5076761290736923,硬黑你们是一把好手,7482657514,菠萝碎冰碎冰冰,Mon Sep 09 18:27:56 +0800 2024,12,,
5076766919492191,所谓的素人在哪呢？没有素人，道什么歉，未经证实的信息别乱传 你们的真实性呢？ 您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,5236626146,星河玫瑰贩卖处,Mon Sep 09 18:50:17 +0800 2024,14,,
5076819831426262,“后续有消息称”哪里的后续消息，可靠吗？“原手机号主被迫关机”你们联系到原手机号主了吗？还是联系了发后续消息的人？不经证实就说，怎么吸引人、怎么博人眼球就怎么说呗要我说如果张杰让机主受到了一轮伤害，那么你们也给机主带来了第二轮，更多轮的伤害，都该道歉！多冒昧啊！,5854104187,快乐百份白,Mon Sep 09 22:20:33 +0800 2024,13,,
5076752881944290,难道不应该是那些打电话骚扰的人的问题吗,5451552678,俞佳玲angle,Mon Sep 09 17:54:31 +0800 2024,19,,
5076763178698824,作为新闻媒体人真实性你做到了吗？你求证了吗？请问你建议到当事人了吗？这些都没有的话你算什么蓝V,6622642302,轻轻说爱别走远,Mon Sep 09 18:35:26 +0800 2024,7,,
5076761069224674,是个粉丝都知道是出生年月日吧，不明白这件事为什么会被放大,3829273070,梦里有李511,Mon Sep 09 18:27:02 +0800 2024,11,,
5076822762981158,当时说的是自己生日组合起来的数字，在得知恰巧构成手机号之后第一时间和机主联系  想尽可能降低互联网扩散   以最大程度减少对方困扰。希望广大网友出于相同的目的不再无端造谣、二次传播。,6156196359,Jia多宝布鲁吖,Mon Sep 09 22:32:12 +0800 2024,12,,
5076768093899298,省流：还没回应，请仔细看标题,2270764977,比奇堡常住公民,Mon Sep 09 18:54:58 +0800 2024,2,,
5076766368470527,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,7295863433,星星枕在怀里,Mon Sep 09 18:48:07 +0800 2024,5,,
5076766324427843,怎么现在说真话的都被捂嘴了，素人在哪？打电话的粉丝在哪？维权声明在哪？,5344301919,缺个旺旺仔-,Mon Sep 09 18:47:56 +0800 2024,4,,
5076762912621851,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,7559202680,houjj佳,Mon Sep 09 18:34:23 +0800 2024,5,,
5076770489369756,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,6288870414,DJ八花的公主_鲸落,Mon Sep 09 19:04:29 +0800 2024,3,,
5076769490867986,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,3297973875,ZJ只吃糖不吃苦,Mon Sep 09 19:00:31 +0800 2024,3,,
5076765418193941,你了解事情经过吗。你去现场了嘛，作为一个官媒在这疯狂带节奏？？,5332200295,星空中的大北斗,Mon Sep 09 18:44:20 +0800 2024,3,,
5076763627749684,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,7260552114,呼噜粽子,Mon Sep 09 18:37:12 +0800 2024,2,,
5076770627783262,#张杰应公开回应素人电话号事件#虽是无心之失，诚恳解释可见担当#张杰# #张杰 素人电话号#,1574423402,掌锦衣事Tagara,Mon Sep 09 19:05:02 +0800 2024,0,,
5076755909709238,在哪回应的？,5825935963,恋爱与二次元,Mon Sep 09 18:06:33 +0800 2024,5,,
5076787186896447,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？现在媒体人的门槛都变成这样了吗？,5229628619,bestandbetter_,Mon Sep 09 20:10:50 +0800 2024,3,,
5076995426225061,事发后一直积极联系，有了初步进展后告知大众。并不希望扩大对素人的影响所以一直在尽可能降低互联网扩散以期最大程度减少对方困扰。希望广大网友出于相同的目的不再无端造谣、二次传播。,3207086414,有雨和八花一起看星星,Tue Sep 10 09:58:18 +0800 2024,1,,
5076823170355553,你记得张杰半个月后要去开演唱会吗,5442439178,依然_ing,Mon Sep 09 22:33:49 +0800 2024,1,,
5076820495959530,粉丝还嘴硬吗？工作室出来道歉了，还说素人不存在，打脸不啊,6869083929,薇薇很无语,Mon Sep 09 22:23:12 +0800 2024,1,,
5076817872164204,他为啥不回应。8他团队公关太差了,6904159552,凡荫,Mon Sep 09 22:12:46 +0800 2024,1,,
5076788044631858,我就好奇了素人到底在哪呢谁能说得出来呢所以给谁回应呢听风就是雨的贝贝们你们一点主见也没有呀,7278119840,碎星摇摇冻zZ_看世界版,Mon Sep 09 20:14:15 +0800 2024,2,,
5076775183320902,您是站在什么人道主义道德上要求别人道歉呢 您是核实了那个素人确实受打扰替他发声吗 还是觉得你觉得那个人受到的打扰还不够大让更多人知道这个号码好去让不怀好心的人接着去打扰别人 为什么要站在道德高点让别人道歉,5932621753,3A87的纯真,Mon Sep 09 19:23:08 +0800 2024,2,,
5076768597478241,你是蓝V呀，有实据吗！你放出来呀！别活的跟个yxh一样,5344301919,缺个旺旺仔-,Mon Sep 09 18:56:58 +0800 2024,1,,
5076764917236461,哟   那你还把号码发出来呢  可真是“保护”素人,6346773487,悦悦的微博_,Mon Sep 09 18:42:21 +0800 2024,1,,
5076764596377560,你是yxh 还是官号   所报道的消息经过证实吗,6346773487,悦悦的微博_,Mon Sep 09 18:41:04 +0800 2024,1,,
5076762826901082,说不说的不重要，重要的是给人家的赔偿给够,5375248381,锦鲤六宝,Mon Sep 09 18:34:02 +0800 2024,1,,
5076762770015048,新闻传播的真实性您有做到吗？您方有得到张杰方证实确有此事吗？或者您方已联系了号主得到证实？,5531840508,小纪吶,Mon Sep 09 18:33:49 +0800 2024,1,,
5076762621118379,陌生人能起诉，但官司打不赢，懒的都懂,5503536905,思Mika,Mon Sep 09 18:33:13 +0800 2024,1,,
5076761496781398,空降热一，真是破费了,7055488406,岚蝶无,Mon Sep 09 18:28:44 +0800 2024,3,,
5076823458975088,张杰在演唱会说了自己生日数字的组合，在得知恰巧构成手机号之后第一时间和机主联系，工作室已经在积极解决，请营销号不要二次传播给别人带来更大困扰。,3170282631,听不清-风吹过的声音,Mon Sep 09 22:34:58 +0800 2024,6,,
